Tally,Mean_B,RE,RE_Decrease,RE_Rate,VOV,VOV_Decrease,VOV_Rate,FOM,FOM_Behavior,PDFSlope,run_id
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1800
112,random,0.00,yes,yes,0.00,yes,no,constant,random,3.16,out_f_m200_1800
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1800
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.05,out_f_m200_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1800
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1800
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1800
212,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,3.29,out_f_m200_1800
214,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1800
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.71,out_f_m200_1800
221,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1800
222,random,0.00,yes,yes,0.00,no,no,constant,random,3.51,out_f_m200_1800
224,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,7.69,out_f_m200_1800
228,decrease,0.01,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1800
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
112,increase,0.00,no,no,0.09,no,no,decrease,random,2.88,out_m_m50_1850
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
122,random,0.00,no,no,0.08,no,no,constant,random,3.02,out_m_m50_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
212,random,0.00,yes,yes,0.07,yes,yes,constant,random,2.54,out_m_m50_1850
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m50_1850
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,9.34,out_m_m50_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1850
222,random,0.00,yes,yes,0.02,yes,no,constant,random,2.63,out_m_m50_1850
224,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m50_1850
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,9.09,out_m_m50_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.87,out_f_m50_1850
112,random,0.00,yes,yes,0.00,yes,yes,constant,increase,4.48,out_f_m50_1850
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.13,out_f_m50_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1850
122,decrease,0.00,yes,yes,0.00,yes,yes,constant,increase,2.64,out_f_m50_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1850
128,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,2.98,out_f_m50_1850
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.12,out_f_m50_1850
212,random,0.00,yes,yes,0.00,yes,no,constant,random,3.20,out_f_m50_1850
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1850
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.86,out_f_m50_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1850
222,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.75,out_f_m50_1850
224,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1850
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,2.90,out_f_m50_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
112,random,0.00,yes,yes,0.00,yes,no,constant,random,3.42,out_m_m100_1850
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.08,out_m_m100_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
212,random,0.00,yes,yes,0.08,yes,yes,constant,increase,2.38,out_m_m100_1850
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1850
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,7.20,out_m_m100_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1850
222,random,0.00,yes,yes,0.01,yes,yes,constant,random,2.74,out_m_m100_1850
224,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1850
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.99,out_f_m100_1850
112,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.29,out_f_m100_1850
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.55,out_f_m100_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1850
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.99,out_f_m100_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1850
128,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,3.18,out_f_m100_1850
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.20,out_f_m100_1850
212,increase,0.00,yes,yes,0.00,yes,yes,constant,random,3.03,out_f_m100_1850
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1850
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.98,out_f_m100_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1850
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.97,out_f_m100_1850
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1850
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.23,out_f_m100_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
112,random,0.00,yes,yes,0.01,yes,yes,constant,random,3.14,out_m_m150_1850
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.98,out_m_m150_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
128,increase,0.00,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m150_1850
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
212,random,0.00,yes,yes,0.01,yes,yes,constant,random,2.81,out_m_m150_1850
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,6.77,out_m_m150_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
222,random,0.00,yes,yes,0.02,yes,yes,constant,random,2.53,out_m_m150_1850
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.89,out_f_m150_1850
112,random,0.00,yes,yes,0.01,yes,yes,constant,random,3.03,out_f_m150_1850
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.38,out_f_m150_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1850
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.95,out_f_m150_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1850
128,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,5.99,out_f_m150_1850
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1850
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.80,out_f_m150_1850
214,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1850
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1850
222,random,0.00,yes,yes,0.00,yes,no,constant,decrease,3.27,out_f_m150_1850
224,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1850
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,4.44,out_f_m150_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
112,random,0.00,yes,yes,0.02,yes,yes,constant,increase,2.69,out_m_m200_1850
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.66,out_m_m200_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
122,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.21,out_m_m200_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,9.04,out_m_m200_1850
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.13,out_m_m200_1850
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.70,out_m_m200_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
222,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.17,out_m_m200_1850
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1850
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.78,out_m_m200_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
112,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.47,out_f_m200_1850
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
122,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.53,out_f_m200_1850
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
212,random,0.00,yes,yes,0.00,no,no,constant,random,2.93,out_f_m200_1850
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
221,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1850
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.32,out_f_m200_1850
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1850
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
112,random,0.00,yes,yes,0.06,yes,yes,constant,random,3.27,out_m_m50_1900
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.43,out_m_m50_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.90,out_m_m50_1900
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
222,random,0.00,yes,yes,0.00,yes,no,constant,random,3.15,out_m_m50_1900
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1900
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.34,out_m_m50_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1900
112,random,0.00,yes,yes,0.03,yes,yes,constant,random,3.03,out_f_m50_1900
114,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.22,out_f_m50_1900
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1900
122,random,0.00,yes,yes,0.01,yes,yes,constant,random,2.64,out_f_m50_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1900
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.68,out_f_m50_1900
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.16,out_f_m50_1900
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.06,out_f_m50_1900
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1900
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.03,out_f_m50_1900
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1900
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.37,out_f_m50_1900
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1900
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.54,out_f_m50_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1900
112,random,0.00,yes,yes,0.08,yes,yes,constant,increase,2.83,out_m_m100_1900
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,6.90,out_m_m100_1900
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1900
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.81,out_m_m100_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1900
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1900
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1900
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.81,out_m_m100_1900
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1900
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1900
221,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1900
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.72,out_m_m100_1900
224,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1900
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.32,out_f_m100_1900
112,random,0.00,yes,yes,0.04,yes,yes,constant,random,2.88,out_f_m100_1900
114,increase,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.12,out_f_m100_1900
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1900
122,random,0.00,yes,yes,0.01,yes,yes,constant,increase,2.43,out_f_m100_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1900
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.99,out_f_m100_1900
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.72,out_f_m100_1900
212,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.32,out_f_m100_1900
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1900
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.36,out_f_m100_1900
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1900
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.51,out_f_m100_1900
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1900
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.49,out_f_m100_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.98,out_m_m150_1900
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
121,increase,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.11,out_m_m150_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
212,random,0.00,yes,yes,0.14,yes,yes,constant,random,2.69,out_m_m150_1900
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
222,random,0.00,no,no,0.06,no,no,constant,random,2.25,out_m_m150_1900
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,9.75,out_m_m150_1900
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1900
112,random,0.00,yes,yes,0.07,yes,yes,constant,random,2.93,out_f_m150_1900
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.38,out_f_m150_1900
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1900
122,random,0.00,yes,yes,0.02,yes,yes,constant,random,2.75,out_f_m150_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1900
128,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,5.20,out_f_m150_1900
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1900
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.64,out_f_m150_1900
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1900
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1900
221,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1900
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.97,out_f_m150_1900
224,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1900
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.49,out_f_m150_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1900
112,random,0.00,yes,yes,0.01,yes,yes,constant,random,2.71,out_m_m200_1900
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.77,out_m_m200_1900
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1900
122,random,0.00,yes,yes,0.01,yes,yes,constant,random,2.56,out_m_m200_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,9.66,out_m_m200_1900
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.94,out_m_m200_1900
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1900
212,decrease,0.00,yes,yes,0.20,yes,yes,constant,increase,2.84,out_m_m200_1900
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1900
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.69,out_m_m200_1900
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1900
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.42,out_m_m200_1900
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,8.25,out_m_m200_1900
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
112,decrease,0.00,yes,yes,0.01,yes,yes,constant,random,2.75,out_f_m200_1900
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.15,out_f_m200_1900
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.14,out_f_m200_1900
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,5.20,out_f_m200_1900
221,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
222,decrease,0.00,yes,yes,0.00,no,no,constant,random,3.05,out_f_m200_1900
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1900
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1950
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.71,out_m_m50_1950
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1950
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,7.25,out_m_m50_1950
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1950
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.07,out_m_m50_1950
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,7.54,out_m_m50_1950
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1950
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1950
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.23,out_m_m50_1950
